rating,title,text,helpful_vote,verified_purchase
5,Intelligence professional - love these!,"First, I am an intelligence professional and this is what I do commercially. That said, I’m amazed at this product! The app is really good, I have some suggestions, these are very easy to network, the construction is commercial grade (almost).<br /><br />Tip: power all of them up first in your home office (whatever), get them networked and labeled, then install. Once powered up, they come on line immediately.",0,True
5,Better price and performance than any intel CPU.,Amazing processor. It has more power than I will ever use but I purchased it when it was on sale. I have it in a Asus Rog b350f board with cooler master hyper cooler evolution 212. It comes with AM4 mounts.  16gb 3400mhz gskill trident Ram Samsung m.2 256gb pro. In a Roswill nautilus case. And only an RX 460 Rog GPU until prices come down or I find a good deal.,0,True
5,ASUS Intel Motherboard - Great Quality @ a Great Price!,ASUS Intel Motherboard - Great Quality @ a Great Price!  Quality Motherboard worked perfectly!<br />Recommend this Seller!,0,True
5,"Was debating new AMD or Intel, this is good 4 me.","AMD is supposed to be the cats meow. But hard to find.  I got this with a Gigabyte Aorus Elite Z590 and Corsair 3200 ram, WD SN850.  The CPU seems to be killer to me. It comes with the new IGP 730 which if u use 2 ram chips in dual channel (together) makes it work well enough for games to play (30 to 60 fps).  Works with Z490 chip but better to get newer 11th gen m/b.  New Z590 can run 4th gen SSD and PCI 4.0 just like AMD.  Upgrade later to either faster 11th gen or new 12th gen CPU. I would recommend this CPU to anyone.",9,True
5,Gigabyte LGA1151 Intel Z170 ATX DDR4 Motherboards (GA-Z170X-UD3 Ultra)....A Winner!!!!!!!!,"Another Fantastic Z170 Motherboard from Gigabyte. All the most current features on the market .Great LED's , THUNDERBOLT , USB 3.1 , M2 Slots ETC. Looking for a solid board with all the extras it's right here.",0,True
5,Excellent little box with Intel networking chips,"Can't complain about much, exactly as advertised!<br />Came with additional mounting brackets and cables for the extra drive slot option as well.<br /><br />Remember it's just a PC. I managed to try bad RAM on my first go. The device emitted a POST code I didn't understand.<br />I contacted Venoen support via email and they responded very quickly and kindly asking me to check the RAM. I should have instinctively tried that but instead fixated on the POST code I didn't understand. I tried some RAM of a different speed and it worked. I updated them and they mentioned wanting to update engineering and sales about the spec match that doesn't work. I thought that was awesome, but ended up ordering another stick of the same speed just to see. It ended up working fine so I let them know that nothing needs to change.<br />Great experience with support, and very happy with the box once it booted :)<br /><br />Now everything works like a charm! Linux terminal confirms the network controllers report to be Intel.<br />I don't mind Realtek but since I'm using this networking, I should mention the grapevine generally seems to agree that even in 2022 Intel deals better with network saturation. Just something a wary consumer will want to consider. Things change over time as well, so don't think that is a forever rule, but it does seem to hold weight for now. :p<br /><br />If the specs match what you are looking for, don't be put off by the unknown manufacturer name. Out of the sea of them this one delivered well and treated me well when I needed support!",3,True
3,It is just OK. The intelligence on it is ...,It is just OK.  The intelligence on it is just rudimentary.  I may need to add to it.,0,True
5,Awesome spec laptop! 12th gen Intel 3080 combo!,"Awesome laptop. 12900h with a rtx 3080 (8 gb). Hard to come by this combination, especially at this price point. 3080 is better than the 3070ti. Love it. One of the only laptops I've seen with a 12th gen Intel processor and 3080 combo.",5,True
5,Intel Network 6235AN.HMWWB Centrino WiFi Card Advanced-N 6235 Dual.,"received exactly what I ordered, quickly, took 5 minutes tops to install and has worked perfectly ever since.  evidently I need another",0,True
3,"Far from as intelligent as advertised, much less so than Siri! I may return it! This is a glorified toy right now!","Far from as intelligent as advertised, much less so than Siri! I may return it! This is a glorified toy right now! Maybe in the future it will be updated enough to be worthwhile, but I do not recommend it! The big problem is, this will update for a year of two, but it is going to be the second or third generation device that will start to actually be smart, and that will require buying a new unit, as this one will not update beyond a certain point! I suggest waiting!",0,True
5,Perfect for my new intel NUC computer,This works great for me as a stand to place my intel NUC computer and ensure the computer doesn't overheat. The NUC so far doesn't really have any overheating issues but it was a little warm after loading all my files from old computer. The NUC itself has one small fan inside and so using this fan as a stand helps cool the housing of the NUC. Just a real easy setup for my purposes.,0,True
4,"After almost Three Months of Use, Finally Intelligible Speech","I bought this system after a couple of other misadventures. My initial reaction was totally negative. Loud, distorted noise; nothing else.  Volume and bass adjustments were no help and speech remained totally or nearly unintelligible,.depending on the source.  I've now given it 3 months to ""break in!""  All of a sudden, speech has become quite intelligible to crystal-clear, dependig on the source, after considerable tweaking. I am now very happy with these speakesr.  However, who wants to wait 3 months???  This ""break-in"" delay is definitely not what I expected from Klipsch and I believe, at the price, I am entitled to a product that produces acceptable sound quality out-of-the-box!  Nevertheless, I have upgraded my rating to a generous 4 stars, in the hope that the system will continue to perform satisfactorily.<br /><br /> .",0,True
5,Very Intelligent,I love the devise and technology,0,True
3,Intel i7 refund,"Either this allowed to pins to arc or i got two faulty boards. I'm unsure of what caused this to not work with two different setups. Decided to go with a amd board and chip and I'm up and running now. 3 stars since i never tested the chip with a third board i knew worked so it wouldn't be fair to rate 1 star. On the other hand, it didn't work for some reason and the seller never reached out until the refund went through to help resolve the issue so definitely not 5 stars. Especially since they didn't know a cpu could cause pins to arc if either installed incorrectly or its faulty.",0,True
5,Inteletravel Adapter,Just used it for international travel and it worked great! Good value for the price.,0,True
5,Works well on an older Z97 Intel Motherboard,"I was upgrading a friend's computer who had an older Z97 ASUS Motherboard. The Motherboard only had 8 Gb of RAM, and needed an upgrade. I selected this RAM from Patriot, as I thought the Specs. and price were good. Patriat makes great Memory. I went ahead and installed the RAM, and I was not disappointed in the performance. Using the BIOS, I set up the XMP profile, and the RAM is running fine at the rated timings and speeds, and my friend does not have to worry about how many spreadsheets are open at one time. Good purchase, and I would be happy to purchase the Patriot brand again.",1,True
5,The Sweet Spot for Intel CPUs,"This is a real a real powerhouse of a CPU, with 6 cores and 12 logical threads, it just rips through anything I have thrown at it. This processor is very economical for the processing power and lanes you are getting, versus Skylake. This CPU will overclock with the best of them, so I am not missing Devil's Canyon, (which I also own), or Skylake. Yes, the X99 Chipset costs a little bit more, but DDR4 RAM is now about the same cost as DDR3.<br /><br />I was going to build a new Skylake rig, but with some research, (and for the money), I felt I was better spending it on an X99 rig. I went with an ASUS X99 Deluxe II Motherboard, which can easily overclock this CPU to high and stable levels. So, I feel like I got a 6 core Skylake for a slight premium, and let's not forget about the 28 PCI lanes as well. For the money, you cannot beat this CPU for the performance it offers.<br />I also feel that for this time and place, this CPU is a better value than the new Broadwell-E CPU, which simply does not offer much improvement and does not seem to overclock as well, at least according to the few reviews I have read on it.",8,True
5,Quiet - great with 95W Intel i7,"I installed this into a Cooler Master Elite 130 chassis, Mini ITX build with a 95w Intel i7 CPU, nice and quiet, super small build, great setup.",1,True
5,Great intelligent device,"This is a great device to help those power hunger devices.  Especially those that require a high wattage for those fast chargers.  The cable is strong, and I am confident that this will last for many years for all my devices.",0,True
5,"As a long term user of MS Intelli Optical Mouse, I love this one!","I've been using Microsoft Intelli Optical Mouse, v1.1, perhaps, for about 20 years now.<br />I think it may be over 22 years, but I cannot actually remember when I started to use the MS Intelli Optical Mouse. While I was  using it, I felt it was really a nice one to go with. It operated relatively smooth throughout working and gaming, it was very comfortable for my hand and wrist. The weight and the friction was in just good amount that I felt no fatigue over hours of use. I expected it would not be discontinued from the market without being substituted by more potent ones.<br />But as time went by, I realized that it was running out of stock and there were so many people who loved the MS IO mouse just like me. I managed to purchase a number of MS IOs and from then on I have been using those ones that I purchased just about the time it was discontinued.<br />I tried several other mice but I found nothing could be comparable to the MS IO mouse.<br /><br />And, on 2018, I purchased two of this MS Classic IntelliMouse.<br />But while I had MS IO mouse, I did not open the box and tried this one.<br /><br />Okay, meanwhile my IntelliOptical mouse seemed to go wrong. I couldn't bear unpredictable, spontaneous double clicking of left button any longer. So I decided to repair a few IO mice which were out of order and I picked one of this MS Classic IntelliMouse and tested it.<br /><br />Now, I've been using this mouse for about 16 hours or so.<br />My first impression was that It's larger, heavier, built more robust, more beautiful, working more smooth and precise than MS Intelli Mouse Optical. I love the white tail light which can tell it's position in a dark room and those materials felt by my fingers and palms are pretty much better than the MS IOs. The surface is smoother and the lower part of side walls are coated with rubber-like material so that the mouse could be moved as if it was part of my hand. And increased DPIs(up to 3200) and report rate(1000/sec.) makes me feel that this is a true upgrade from the IO mouse. The cursor moves smoothly and precisely.<br />I felt that this is a little bit larger than the IO. My palm span is about 8 inches or 20 cm and I felt no difficulty in holding this mouse. I hope that the size should be similar to the IOs. Anyway good grip provides no discomfort related with increased size.<br /><br />I remember some bad reviews which came out when this first appeared in the market. I was also somewhat scary to see such reviews. But, as a long term user of MS IO mice for decades, my first impression is very nice. The one significant issue would be like how long these good impressions can be maintained. I also purchased a number of Microsoft Pro Intellimice. I am expecting much more for them..<br />But I think this Classic Intellimouse is a definite upgrade from the previous version. I hope MS could keep up with the needs of customers and produce such good items for a long time.",0,True
5,I'm using this to cool my Intel G3258,"I'm using this to cool my Intel G3258; while overclocking from the standard 3.2GHz to 4.5GHz, this cooler doesn't let my CPU get above 62C under a heavy load. The majority of the time, it idles around 28C. Do yourself a favor and buy this. It's fantastic and essential for safely overclocking processors.",0,True
5,Nexia Home Intelligent,This camera is working as it was advertised. Works great on the Nexia Home Intelligent system for seeing what's going on at the house when I'm not there. Easy setup and so far no bugs,0,True
5,Nexia Home Intelligent,These cameras work well and easy to setup on the Nexia Home Intelligent system. Video is clear enough for what I use them for,0,True
5,Nexia Home Intelligent,"Have a couple of these cameras now. Incorporated in the Nexia Home Intelligent system. For a basic camera to monitor the home and rooms, this works great",2,True
5,Perfect power supply for the Raspberry Pi 2 mod B and Intel Edison boards.,Perfect power supply for the Raspberry Pi 2 mod B and Intel Edison boards.,0,True
3,Wrong choice for Intel S1200 series server board,"I bought this thinking that because it was associated with my [[ASIN:B005GAJHUS Intel Server Board S1200KP]] that it was a supported type of ECC Server Memory. It won't work because it is BUFFERED or Registered ECC DDR-3 Server Memory.  The Intel S1200 series uses UNBUFFERED or Unregistered ECC Server Memory.<br />That is the one little thing that it missing from the product description.  I am going to mention that to Amazon and when they fix it, this won't make any sense.  But it still might help you if you look at my other reviews to see what did work if you want 16 GB of memory that does work. [[ASIN:B006USJR1O Quantum Technology Certified Spec 8GB DDR3 PC3-10600 1333MHz ECC RAM Memory DIMM Module for Intel S1200KP Motherboard]]",6,True
5,The intelligence of Echo Dot with a better speaker,"The Echo (2nd Generation) is exactly as described. It does everything the Echo Dot does, but it does it with a better speaker. If you don't have a sound system to connect with Echo Dot, Echo (2nd Generation) will provide a better listening experience. I continue to marvel at Alicia's intelligence. Somehow, &#34;she&#34; manages to untangle even clumsily worded requests. In my opinion, &#34;she&#34; is far more advanced than Siri. I have been a loyal supporter of Apple products since the first Macintosh, but I have to admit that Amazon has done the folks in Cupertino one better this time.",0,True
1,ONLY WORKS WITH INTEL 10TH GEN,"Does not work with an I5-8265u, with some extra research this chip only works on Intel 10th generation cpu's.  I had to fig across several other sales for this information but if you need this on a laptop that is NON 10th gen, it will likely fail to even boot.",2,True
5,Happy Intel Mac owner,"I bought this drive February 2011 because I liked the idea of being able to strip the 2 drives together and if one went out, I wouldn't loose all of my data.  I came back to this site because I was going to recommend this drive to a friend who was looking for a good external hard drive.  I noted that the drive had several reviews with people experiencing various problems.  I thought I should write something because I have a Mac and have not had any of the noted problems.  I use Firewire to back up and transfer files all the time.  One thing I do that may be different is I dismount this drive when I am not using it.  It has never failed to mount and works like a champ every time I need it.  I transfered about 80 GB last night without any problems.  I would purchase this drive again.",2,True
4,NOT compatible with 9th generation Intel Core processors out of the box,"I was so excited to use this motherboard. It was well-reviewed on Tom's Hardware, had all the I/O I needed (with room for expansion), and even had RGB lighting! Unfortunately, when I put everything together, the computer wouldn't boot. The motherboard does not have a POST speaker built into it, so I had no beeps to troubleshoot. I tried breadboarding, using different RAM (as the Corsair sticks I bought weren't listed on the official manufacturer compatibility site), booting with only the processor and RAM attached, removing and reattaching the CPU heatsink in case it was shorting something, and even buying a new power supply (thinking maybe my original 550w from 2007 wasn't pushing enough power to start this arguably more efficient machine). No boot. I went to our local computer parts store and bought a POST speaker because I knew I was at the point that I needed those beeps for troubleshooting. Imagine my shock when powering on the system yielded no sound! I knew I was seriously out of practice, having last worked professionally in computer repair all the way back in 2010, but was I so out of practice that I had broken something during assembly?!<br /><br />No. The answer is so much simpler (and more irritating) than that. See, everything you read about this motherboard says that it ""supports"" the new 9th generation Intel chips with a BIOS update. Nowhere does it tell you that the computer will not boot, AT ALL, without this BIOS update. It will not even POST! If you're upgrading your mobo in an existing system with an 8th core processor, you'll love this board. If you're updating your mobo and processor but you still have a working 8th gen on hand, you'll be perfectly fine once you run the BIOS update. But if you're like me and you're doing a new build with the latest processor (technically mine is an upgrade from a Core2Duo system, so it's functionally a brand-new build as everything had to be replaced), this board WILL NOT WORK. You will have to borrow an 8th gen processor from a friend and run the BIOS update, or buy a Z390 motherboard. Those are your only choices if you're set on building with a new 9th generation chip.<br /><br />In summary, if this is for a new build or rebuild with an 8th generation Intel processor, enjoy. If you're buying this for your first build and/or multi-generation update with the new 9th generation processors, FIND ANOTHER BOARD. THE Z370s ARE NOT SHIPPING WITH THE BIOS UPDATE IN PLACE. I CANNOT STRESS THIS ENOUGH. PCpartspicker will tell you it's compatible, and it is -- ONLY after the update. If this review saves even just one other person from going through the hair-pulling frustration I went through when every Google search told me this board was ""compatible"" but the stupid thing wouldn't boot, then my work here is done.<br /><br />(Review note: I'm not taking off any stars for the fact that I had to return this board. It's not the manufacturer's fault that English is a screwy language and ""compatible"" can mean both ""works instantly"" and ""can be made to work"". The -1 star is from the positioning of the SATA connections, which are in line with the PCIe x16 slot. If you're using any real gaming card, like my GTX 1060 6gb, the SATA connections end up behind the card. I have tiny little girl hands and a spacious computer case and I still found it difficult to plug in more drives once the video card was installed.)",120,True
5,"Samsung watch 3 is a work of intelligent art, that puts Watch functions into useful smart tools","Advanced function, useful Apps. Great smart watch. Recommendable. A complete re-write of what a hand watch is supposed to do besides displaying the time of the day. Way to go Samsung. You are still the leader of innovations.",0,True
1,Intel design flaws affect performance degrade,Meltdown and spectre design flaw fixes can degrade the performance by 30%. Please do not by intel cpu’s. Buy AMD ryzen which has 0 performance effect and will be faster than intel cpu’s when fixes are applied.,2,False
1,Intel cpu’s design flaw in kernel speculative execution,Meltdown and spectre design flaw fixes can degrade the performance by 30%. Please do not by intel cpu’s. Buy and ryzen which has 0 performance effect and will be faster than intel cpu’s when fixes are applied.,9,False
5,"If you're still buying intel, you're officially an idiot","If you need a boost on your computer, you should get AMD ryzen. I personally stop buying intel computers since pentium days. MOving from FX 6300, improvement in my daily tasks are amazing! Easily overclocked to 3.7ghz on a stock cooler. Very quiet and paired with vega 56 u/v'ed &amp; o/c'ed, gaming is now a breeze~!. Buy AMD. Highly recommend. There simply is no competition at the moment and ryzen cpu's are the beast and the best! With zen on same socket, upgrade should also be plug and play with zen+ and zen2. This rig will last for a ling time~! Thank you AMD! And f$$k you intel.",6,True
5,Gigabyte Intel low cost high value MB,"If you need a excellent value motherboard for an Intel core 2 processor for general purpose computing then this is your baby. Easy to set up and install has 4 sata ports, handles 8g of ddr2 800 ram, making it a good Win7 bd. Not a lot of expansion card slots,but enough to handle most things. 1 PCI EX 16 for your video, a PCI EX 1, and 2 PCI slots that would be good to use one for an Esata card for quick external backups. [[ASIN:B00212O4IE GIGABYTE GA-G41M-ES2L Core 2 Quad/ Intel G41/ DDR2/ A&V&GbE/ MATX/ DualBIOS Motherboard]]",4,True
5,Go SSD and only go Samsung or Intel,I have bought lots of HDD's and SSD's. I am a big proponent of SSD drives for OS's. From my experience I would only buy Samsung or Intel SSD as all others I have tried have had issues over time. Intel's are generally more expensive and I only buy them servers or when on sale. That leaves almost all of my OS drives on Samsung SSD's. I havent tried the 840 Evo in a RAID yet but the 840 and 830 work great in RAID's.,1,True
3,Very under powered CPU.  Its like Intel renamed the ATOM to Celeron.,The CPU is more like an ATOM instead of a Celeron.  Transcoding with FFMPG would take a lifetime..,0,True
1,Doesn't work with 9th Gen INTEL,"So after hours of trouble shooting I've found that this motherboard IS NOT compatible with 9th Gen Intel CPUs out of the box. You need to update the bios first. But you can't update the Bios unless you can get to the Bios. And you can't get to the bios without a processor.<br /><br />So my options are Buy an 8th Gen Intel Processor/ Buy a new Motherboard/ Take it to some store where they can put their own 8th gen processor in and update the Bios.<br /><br />3 options that cost more money than I wanted to spend.<br /><br />It's been fun MSI, but we're done doing business.",0,True
1,Not best for Intel Macs,"I purchased this drive to go along with my intel mac. I was previously a happy lacie owner, but since WD came in at such a great price and was listed as great with macs, I went for it.<br /><br />What a mistake. For the first month, it worked well... a bit slower than my lacie, but still worked. Then, all of the sudden, it began to dismount itself from my computer. I am currently using Lightroom to edit my work, and when the drive would fail, Lightroom would loose the catalog. When you have 500+ images to edit and the drive dismounts every 45 minutes, this can become a huge issue.<br /><br />So, I did some further research and found out that several other intel mac users are having the same issue with this product. This is very frustrating as it is advertised 'for your mac'. Most of the other posters mentioned that the drive worked well for about a month and then started having issues.<br /><br />I called WD, and their customer service department was actually very helpful.  The offered to send me a new unit, even though that unit would likely have the same issue down the line. I understand that there was not much they could do for me at WD, but they were concerned and helpful just the same.<br /><br />Luckily for me, the customer service dept at Amazon is rockin' awesome and is allowing me to exchange the WD for 2 lacie units even though I am slightly past the 30 day return policy mark. While I have never had to return an item to Amazon before, I am very comforted to know that the customer service dept is really looking out for their customers.<br /><br />If you are using an intel mac, I would move on from this product. It is not worth the headache. However, you can feel confident making your purchase from Amazon...",114,True
4,Works great with a PS4 and Intel NUC,"I use this monitor with my PS4.  It comes with an AC adaptor but you can also use a USB to micro USB cable (not included) to power the monitor from the PS4's USB port.  Nice small size allows my to place the monitor on top of my PS4 which sits on my desk in front of my 24"" computer monitor.  I can play games on this monitor while using my computer to watch Youtube game tip videos.<br /><br />I also use this monitor with my Intel NUC computer which is running Ubuntu Linux.  No problems as a computer monitor.  The text is a little small but I only use this NUC computer to access NBA League Pass and watch NBA basketball games in fullscreen mode.<br /><br />The colors and brightness are good.  I only thing I don't like about this monitor is the volume control.  No dedicated volume buttons so you need to go into a menu system and navigate to the volume section before you can increase or decrease the volume.",0,True
5,Intel 8260 IEEE 11ac Wi-Fi Adapter,"Intel 8260 IEEE 11ac Wi-Fi Adapter works as advertised, arrived in 2 days at a good price.  Fit right in my Lenovo Yoga Pro 900",0,True
5,This is a HMC (Half-Mini-Card) with the Intel AX210E WiFi/BT Chipset,"If you have an older notebook or laptop that still uses HMC (half-mini-card, mini PCIe) instead of the newer M.2 form factor, at the time of this review, this is the best WiFi card you can get. The Intel WiFi chipsets are rock solid and drivers for many OSes are available. This unit works perfectly in my older ThinkPad T430 which is a model that's almost 10 years old with a modified BIOS which removes the WLAN ""whitelist"" so I'm able to install and use.<br /><br />Connects great with my Ubiquiti UniFi U6-Pro (WiFi 6 AP) at 2402Mbps/2402Mbps. Just make sure you download the Intel WiFi drivers before swapping in this card if you're on Windows 10 since Windows 10 does not natively have the drivers. Other than that, I get between 70MB-90MB/s on file transfers now to my Synology NAS. Quick and zippy. It replaced an Intel Centrino Advanced-N 6205 WiFi card which was solid at about 20MB/s so my speeds have effectively 4X (quadrupled) what they were before.<br /><br />BONUS: Bluetooth 5.2 is part of the Intel AX210E WiFi chipset.",9,True
5,Microsoft Intellimouse Explorer 3.0,Good replacement for my previous Intellimouse.  No problem with the installation.  Just plug it in.  Works extremely well.,2,False
4,Dell Inspiron i3542-8333BK 15.6-Inch Touchscreen Laptop (Intel Core i5...,"Except for its barely adequate audio, the laptop itself is OK.<br /><br />My main complaint is with Windows 8.1, the biggest joke Microsoft has ever perpetrated on users. It's beyond me why they thought anyone would want to run a pc/laptop using a touchscreen and apps, as if it were a tablet or smart phone. Ridiculous. The first thing I did was disable the touchscreen. Then I downloaded a nice little program called Start8 from stardock.com. It gives you back the start button that the idiots at Microsoft left out. It's configurable, and you have the option of never having to see the new start screen again. Now Windoze looks like Windoze again! Works great, highly recommended. The start button, however, is not the only thing gone from 8.1... no Chess, Hearts, Solitaire, Mahjong Titans, Freecell, Spider Solitaire, or Minesweeper either. Go figure.",25,True
4,CyberPower CP1500AVRLCD Intelligent LCD UPS 1500VA 900W AVR Mini-Tower,"I like this product a lot and it is a  great value and price when compared to others on market, but wish it lasted longer before the batteries go dead. In the application I am using it for there is very little draw from my devices. However, because of the built in FAN and LED on this product the batteries are draining far faster than they would if these items were adjustable for use of application.",0,True
5,A nice bag with intelligent design,"Tough i wanted to buy this bag but still i was in confused state since i couldn't find much review on this neither in Amazon nor on net.<br />So i decided to write a review .. hope it helps some body to judge.<br /><br />Lets start with the bag size:<br />The size of the bag is just fine for a DSLR (i own a canon eos rebel T3) with 18-55 lens. It can also fit in an additional lens of canon 55-250 without any issues. But after these two things the cam is filled up and no additional things can come in inner pockets. There is a back pocket where you can put some papers, camera guide of small books maps.<br />Front two + two packet is there which is enough for additional memory cards, charger, battery etc.<br />Overall the bag is spacious enough for a DSLR with an additional lens and cam accessories.<br /><br />Quality:<br />The bag quality is awesome and i guess it will be durable enough.<br /><br />Style:<br />The bag looks stylish and with NG logo.. its classic :)<br /><br />Amazon:<br />Ordering it with amazon is always good. Since you will be assured of receiving the correct thing on time. I appreciate amazon for its commitment towards quality.<br /><br />I recommend this bag if you have an additional lens to carry and you don't want to go for some big bulky backpack.",0,True
5,"Seductive, Intelligent & Sleek design!","I have tried many camera straps but PD rose above the glut of cheap, frustrating tethers that come bundled with your camera. It uses a combination of seductive materials, quick adjustments, and a unique connection system called Anchor Links that lets you quickly switch between multiple cameras.<br /><br />Peak Design created Slide out of 45mm seatbelt-style webbing for looks and strength. They hooked it up with aluminum buckles that are meant to be speedily adjusted and dependably secure. It has certainly succeeded in creating a strap that is visually appealing while maintaining those tenets of photographic stealthiness—namely, it's black, and that's a good thing. The seat-belt webbing is silky and malleable, a tactile pleasure to handle. There's also a thin layer of extra padding in the middle of the strap's length, along with rubberized strips meant to hold it in place over your shoulder.<br /><br />Slide sets up super easy. Anchor Links—the little plastic discs that tether to your camera and attach to the strap—do a great job at solving the problem of having multiple cameras and not wanting to buy a strap for all of them. You simply loop the little nylon cords through your camera's eyelets, and snap the plastic discs into Slide's connectors. Press down on the disc and it disengages and slides out. It's an action you could do without looking, but requires enough force to reassure you that the link will never ever unfasten itself. Of course, it is scary knowing your camera is dangling by these narrow strings, but Peak Design says they can withstand 200 lbs of force as well. That should accommodate any reasonable camera payload.",8,True
5,"Seamless with intel NUC7, Ubuntu Linux 18.04","The drive was easy to install in this enclosure, the usb-micro end of the cable was a tight fit into the case's socket ... there isn't much difference between getting it started and jamming it ... had to be gentle until I knew it would slot home.<br /><br />This enclosure uses a Via chip / chipset and seems to function entirely without gremlins.<br /><br />the system recognized it immediately, and backup -- waiting in the wings -- took off and ran smoothly.  No impacts to other bits of my system or other systems on my desk.  Just works.<br /><br />Backup was waiting because I'd started with an inateck enclosure which stepped badly on my wifi; my system showed unknown CPU use and HDD activity with that enclosure plugged in.  details can be found in my review of that enclosure.  no evidence of unexpected activity or interference with wifi or anything else.",0,True
4,"Original Intel Chipset, Read the System Requirements","I picked this up to upgrade my old Razer Blade (Early-2016). I did not read far enough in the specifications that it requires a 10th+ Gen Intel processor. Frankly, I probably would have ignored this either way. Well, turns out it does not work with my 6700HQ. The system boots, but WiFi an Bluetooth is not detected in device manager. A shot in the dark, I installed the drivers for this card manually and, sure enough, nothing.<br /><br />Not the chips' fault. Looking it over, it is a genuine Intel wireless chip and would be a great upgrade. Sadly, doesn't work in my laptop because I can't be bothered to read.",0,False
5,Very fast Ram for my Intel NUC 8th generation i5 processor.,Very fast Ram not even using half of it I installed this and my 8th generation Intel NUC. Just make sure you go to Intel's website if you have any problems then update the drivers still there scanner driver tool and it should really help work out any bugs that you may experience.,0,True
5,Works fantastic with my Intel NUC 8th generation i5 processor.,All I can say is wow this thing is fast. I put it into my 8th generation Intel nuc and boy am I happy I decided to go with this. Big bang for the buck in my opinion. I use this for all my operating system software and any programs that everything is so smooth and quick. I store all the data on a separate SSD drive so I don't bog down this drive is the main Drive and I am extremely happy.,0,True
5,Worked well in my Intel NUC,"The memory was installed in my Intel NUC 8. Memory was easy to install, works perfectly.",0,True
4,"Solid, easy to use wireless monitor solution **for Intel laptops!!**","Used this to project my Windows laptop video to my living room TV and I was impressed how easy it was to get this going. I tested the range and even 30+ feet away in another room it stayed connected for a few minutes - so if you need something 100% reliable outside that range this might not be for you, but I think as long as you're in the same room it should suit your needs.<br /><br />Something I should point out is that according to the instructions and product description if you're using a Windows machine it's REQUIRED for the processor, graphics card, and wireless card to all be INTEL. Luckily that just so happens to describe my machine but I can easily see some folks missing that vital piece of info from the description.",0,False
5,"lower price than Intel, better processor","The Ryzen7 processor is very good, better than Intel.",1,True
1,"STAY AWAY - Burned out my Intel S3700 1.8""","I bought two of these because I had purchased two S3700 Intel enterprise SSD drives in 1.8"". The one adapter didn't work at all. The second adapter worked for a few minutes. It recognized the drive. I opened up the disk cloning software and it hung. It was hooked up via USB adapter, so I unplugged it. The cloning software (Acronis) immediately loaded after unplugging. The SSD was very hot. After several attempts with this and another adapter that drive will no longer be recognized. The other drive, works fine with a different adapter. Another reviewer had mentioned that his brother had bought one that worked and his didn't. His was missing two diodes. I can confirm that neither of mine had the diodes just the space for them on the board. I'd guess the diodes are in part responsible for the 5v to 3.3v conversion (USB is 5v). I would not recommend trying to use one of these without the diodes, especially if not connecting directly to a power supply with the optional dedicated v3.3 line (orange wire).",1,True
1,INTEL owes us an explanation and a solution.,"First, tried to install Ubuntu 15.10 (Intel compatible), it froze. Then, tried with Ubuntu 14.04 and it ran well. Few days after that, I got a &#34;kernel panic message&#34;. I tried everything suggested on Ubuntu's site, NADA!. Then, made a clean install of Windows 10 and it did not get past the 10 minute barrier before crashing. Intel? Solutions? Let me know, thanks.",9,True
5,Intel dropped the price off there processor line-up to compete ...,"Intel dropped the price off there processor line-up to compete with AMD's &#34;Ryzen&#34;.  After AMD beat them in regular benchmarks, I was shocked that Intel lowered the price of a processor that came out a few months ago. It has been years since Intel has done that on there new stuff.<br /><br />I was going to buy AMD again. However, I am always on a budget.<br /><br />$239 &#62; $400 (AMD's Ryzen).",1,True
5,M.2 2280 2 TB Intel 660P,"Silent, Quick, easy to install, runs cool.  So far so good.  I meant to purchase the Intel 665P but the sale limit of 2 per customer meant I had to go elsewhere and elsewhere did not have the sale. After reading the reviews I am glad I went with Intel, and would do it again. My build included 2 660P and 2 665P (all 2 TB each) - I cannot tell the difference operationally.",0,True
